Try move in direction: Left if merge possible -> Try move in direction: Up if produces a left merge -> Try move in direction: Right if produces a left merge -> Ban move in direction: Down if left column locked,3720,4072,9752,12428,13880,9208,15784,3228,3928,4560,3504,3752,5832,8716,4404,10060,5256,3644,7328,8008,8904,5240,3868,1824,6732,9016,4236,4712,2576,2708,6060,3132,9796,6068,7736,3476,5640,5244,7976,952,3616,4500,4456,6344,3548,4424,7780,6104,8072,6040,3272,10392,4036,5628,9148,3996,5788,6440,8132,5420,7896,5104,2088,8468,8808,6008,4216,1572,10060,8424,2348,2844,7748,4044,7372,6924,9924,8420,8352,8700,8024,6068,3272,9804,9480,3604,6428,7704,5624,5444,1484,7780,7544,4316,9364,3928,8808,5544,5660,7388,3720
Try move in direction: Left if merge possible -> Try move in direction: Up if produces a left merge -> Ban move in direction: Down if left column locked -> Try move in direction: Right if produces a left merge,7060,7028,9796,3560,6744,5992,18380,4876,8660,7820,11348,7216,7384,3048,4044,2308,6472,6936,6216,8136,11820,10268,3420,3232,4456,5984,4836,9480,10756,3064,6552,2120,2336,8204,8456,6292,7048,5100,3972,4236,7636,5316,4412,5856,1900,5900,9560,7476,16124,12628,4808,8728,4372,7308,4236,8324,10008,3512,2604,8936,5080,3292,4484,8740,4400,5944,3992,3232,15512,4972,12492,9352,4168,6152,2500,5588,2096,7592,4168,4316,7496,8520,4636,3992,5036,6576,3800,5464,3660,4284,3964,7320,6568,6952,4444,3768,2876,9028,4712,4164,7596
Ban move in direction: Down if left column locked -> Try move in direction: Left if merge possible -> Try move in direction: Up if produces a left merge -> Try move in direction: Right if produces a left merge,8452,9176,4312,3720,7836,2856,6616,8452,6296,4048,13540,5344,8580,4168,3660,5012,2892,8032,15352,4452,3464,9436,4204,5396,7452,3660,7340,9764,6568,1388,8604,4484,5772,12936,7692,11036,2848,6576,8352,5692,6652,7748,3788,3432,3796,3548,7816,8728,7644,6676,7748,4140,4024,8600,3932,6280,8020,7720,6348,7724,9480,8692,6012,4408,2052,6540,2608,3964,15012,7196,7400,9436,4472,3584,6348,8572,7240,2540,5944,7416,8940,9024,8724,7452,7444,4016,3388,5928,4812,7000,14572,15672,9944,9032,5048,6392,6332,4056,4364,7224,6356
Try move in direction: Left if merge possible -> Ban move in direction: Down if left column locked -> Try move in direction: Up if produces a left merge -> Try move in direction: Right if produces a left merge,8548,4164,8844,11752,6032,8636,8812,8652,8456,3612,13644,4016,3912,5640,13140,4204,9660,8260,8184,8456,7676,3612,7116,6020,6016,14012,5868,2612,17176,11020,6428,7724,8612,8216,9288,3832,7900,4184,8968,3832,5868,6232,12168,8468,9092,7544,15044,3544,5704,3156,2616,4360,9092,10536,3688,4180,4004,7880,7184,8076,7248,6028,8680,7304,2896,5852,5592,10052,7432,4376,2508,7960,3240,7748,8468,4236,5644,3468,7516,5000,7556,4052,8148,1916,1920,4884,5456,4052,8340,7656,8980,8420,5000,6604,5896,2260,7716,11024,5276,12652,7612
Try move in direction: Left if merge possible -> Ban move in direction: Down if left column locked -> Try move in direction: Right if produces a left merge -> Try move in direction: Up if produces a left merge,13720,7904,2404,4748,8984,9132,8772,4244,4172,8140,6356,8472,4232,4092,3416,8664,5820,3800,7780,1792,14772,6948,8456,3448,4452,8760,8000,3560,6624,4216,7624,3992,3744,8136,4972,2960,1520,3400,8208,8408,2488,5804,8024,8228,9116,7732,8548,5288,12276,8812,4276,3316,13768,8276,9560,13932,4376,7072,6728,9928,10040,8296,5384,12380,7048,9584,3464,6612,6948,8532,8284,3816,3128,15092,5992,1460,3640,3044,6680,6492,3640,9788,5064,4648,4812,9672,7704,3356,9788,5468,3372,7656,6264,5908,8204,2916,5180,1748,6528,15272,4760
Ban move in direction: Down if left column locked -> Try move in direction: Left if merge possible -> Try move in direction: Right if produces a left merge -> Try move in direction: Up if produces a left merge,8984,6684,7624,8452,5596,6140,5344,4724,10564,8824,9116,5524,4252,14812,8020,3368,8396,2180,6216,11036,4008,6296,8244,5112,3308,6624,3136,3912,2572,7500,13192,8996,9172,16344,8340,7032,3296,9644,9800,3708,4212,6520,8028,8196,3464,4052,7260,9572,8200,7208,8732,2996,8456,7828,3720,13268,2012,11112,5208,8404,10232,5332,14280,7200,4908,5820,4664,6364,9928,7548,8312,7432,4056,3372,4668,7768,3608,11708,6708,7688,5304,7564,16264,3788,3396,6824,8556,7556,2448,8136,6788,4120,7444,8216,6360,2480,5304,14280,6664,4424,4936
Try move in direction: Left if merge possible -> Try move in direction: Right if produces a left merge -> Ban move in direction: Down if left column locked -> Try move in direction: Up if produces a left merge,10076,8772,9448,7256,3528,10200,6036,1108,6440,3560,7444,8740,4360,11752,7816,7960,4396,5920,3752,7560,14308,13928,8468,6016,4044,5352,8904,6668,4428,5724,5412,3800,8740,11788,3260,8724,8412,13672,3048,4384,10060,5180,12820,4488,6024,14376,3924,4316,10424,3460,1820,7768,4004,3724,8424,7000,7944,6348,8136,1820,5000,8552,7460,7208,7816,6072,8220,8088,10184,5252,9992,2200,8580,3100,1552,3292,5332,4012,3008,6040,15572,3900,14156,2408,3644,9672,4292,7720,4136,9104,7044,10268,8184,4676,3960,1816,9492,7320,4484,3836,3804
Try move in direction: Left if merge possible -> Ban move in direction: Up if left column locked -> Try move in direction: Up if produces a left merge -> Ban move in direction: Down if left column locked,9788,5720,13336,5636,6740,8472,7960,7620,2548,7716,13544,5832,4052,6172,6760,3464,3552,3912,2664,7384,7580,10872,2976,7244,11664,7432,7240,8168,6092,6768,13516,7496,4012,5468,13496,6440,3816,15416,3412,4768,7496,7800,6804,17128,3016,3736,7224,7188,10856,7644,7576,5544,12976,8396,12636,3092,3876,5488,9816,8452,23416,13416,3016,4312,15236,11132,8260,6856,12360,9220,8284,13348,9368,11772,5240,7396,4732,14128,4484,6024,16860,6620,8980,4364,7676,6020,2628,6972,7704,6800,1580,3480,4060,2712,8764,10504,12276,8184,3544,7556,11796
Ban move in direction: Up if left column locked -> Try move in direction: Left if merge possible -> Try move in direction: Up if produces a left merge -> Ban move in direction: Down if left column locked,5432,8584,12808,8604,8076,11476,4488,5272,7360,7540,15352,6244,16460,14008,9116,6036,10200,4732,15452,17556,9084,7796,8008,12652,6968,7052,11548,5316,8604,3908,1948,4844,7688,8412,4088,3524,11352,3832,5816,6340,8668,5880,9052,6856,6512,6872,8968,5776,5928,7692,5192,3460,2696,13576,6220,8408,7700,7372,8248,13208,6392,5172,9176,12412,9052,6744,7112,7096,5020,4588,2824,11004,8472,13368,17108,15432,5904,7964,6604,10988,5464,7380,3720,10892,5388,2872,2732,16764,10840,5900,2640,15236,3768,8412,7352,11336,12492,8012,10564,8916,13528
Try move in direction: Left if merge possible -> Try move in direction: Up if produces a left merge -> Ban move in direction: Up if left column locked -> Ban move in direction: Down if left column locked,7964,3896,3328,10116,9468,5788,4428,25124,5960,3148,4264,4552,6232,17028,10620,1580,3900,3532,5096,7688,7976,3424,4488,6220,8136,4648,5708,12000,2604,9096,8536,3884,6732,4484,3912,6036,13668,6396,8764,11336,4748,5388,3976,6916,10244,3404,2688,8580,4420,6012,9096,4240,4388,7384,1948,4244,9356,4044,3420,888,7608,5992,6012,4456,8680,12892,20040,7676,7628,4640,9604,2124,11336,6448,5112,4360,8740,9028,8760,3980,16224,12952,6388,3464,8468,6168,1488,7688,9220,13564,6680,17576,4216,6188,9492,7704,3656,12856,10624,7636,10200
Try move in direction: Left if merge possible -> Try move in direction: Up if produces a left merge -> Ban move in direction: Down if left column locked -> Ban move in direction: Up if left column locked,7628,13956,4676,4216,16984,7676,988,14744,4980,2412,3512,4048,4452,4936,4024,3260,5960,9064,7652,17100,10212,8568,6664,5012,9032,5508,7644,8072,6344,5856,4904,6812,3868,4280,8456,13576,5052,3420,5116,8152,7368,6820,6592,10832,6332,5172,5916,7444,11664,6980,6028,9052,12552,7192,7432,10136,9188,3752,14204,10184,8100,7644,8312,3612,8140,15236,12164,7148,9448,3904,7044,14364,6060,6856,3368,9752,11012,12980,7964,4648,5396,14148,6944,8568,11596,10244,3832,4328,8536,7108,8008,2692,8636,7644,4460,8728,6916,8716,4196,8456,4332
Ban move in direction: Down if left column locked -> Try move in direction: Left if merge possible -> Try move in direction: Up if produces a left merge -> Ban move in direction: Up if left column locked,5880,8136,6888,3260,11816,7700,8984,7308,6636,3188,12900,8104,12948,6540,7848,6980,4128,4456,8772,3732,7624,7684,7224,4052,4440,3924,3880,8252,7604,3292,3328,8660,9596,6744,5412,5592,3096,3596,8836,7576,4948,8580,3736,13836,5980,15940,7928,7704,4172,8376,3264,6648,5356,5736,7332,7384,6776,9612,12488,7080,4440,4180,6316,5116,7304,7528,7272,8468,7000,12920,8468,6516,7432,5668,4500,5128,8264,11776,4456,9288,8468,8916,7960,11780,13000,5944,3912,4628,7656,8760,12948,4404,16012,6028,12940,7740,6632,8444,8412,3356,9500
Try move in direction: Left if merge possible -> Ban move in direction: Down if left column locked -> Try move in direction: Up if produces a left merge -> Ban move in direction: Up if left column locked,7116,8252,9604,6840,8548,6076,6536,6664,8740,4060,17432,5400,6792,13000,12684,3708,8140,8152,7424,7004,4484,9164,6612,8248,7560,13260,8872,8584,6928,9784,10896,5960,5140,2576,1696,8644,4328,3972,7260,13860,4588,6632,7692,2824,4764,4488,3632,9896,13128,3448,13228,6272,9732,7440,7244,4452,4008,8136,4552,6516,8716,8468,5664,16536,9492,9796,12956,13228,7480,2040,3196,8096,4876,8088,6520,14312,4532,3768,8456,7368,8292,9768,3004,10084,7448,8272,6968,6732,14568,4744,9412,13268,6968,4100,3724,3724,3640,12056,3860,1664,6776
Try move in direction: Left if merge possible -> Ban move in direction: Down if left column locked -> Ban move in direction: Up if left column locked -> Try move in direction: Up if produces a left merge,2016,5064,13700,6932,8328,13208,8120,12932,9576,5468,24508,7464,8360,12980,7688,12104,1736,8584,3656,7144,7568,18252,6228,4488,9932,5944,9188,6156,8488,12876,7860,12872,8868,6060,7244,3996,13688,7512,5788,7508,8140,9160,5580,4956,5904,6632,10984,8580,14592,8276,12792,12972,9812,5012,15564,7868,3704,7608,8328,14760,4040,4016,8472,7688,8168,4568,2456,10716,8600,6184,3764,8236,7628,7644,9240,6668,7432,8320,8532,11020,2580,8888,6600,3836,7772,3608,7368,7368,3372,7560,7740,4820,5208,5800,3096,8456,3372,6344,7732,8248,11768
Ban move in direction: Down if left column locked -> Try move in direction: Left if merge possible -> Ban move in direction: Up if left column locked -> Try move in direction: Up if produces a left merge,2972,4060,14272,4188,18856,8580,6012,5720,8544,8284,11508,15788,9144,4668,11908,8580,6796,7816,7244,7724,7996,11804,8620,13340,9188,7236,3872,9188,1824,5132,12936,7408,4956,4648,7980,5648,14148,3708,8424,7652,3916,5080,13016,11332,5596,12220,7016,3924,1924,7448,5080,12636,16120,27884,3324,4040,6792,4456,15096,9108,9068,3720,6760,3192,6576,3792,10952,7288,6492,3980,12604,4124,3044,8376,7544,12820,4932,4948,4172,3420,11784,16988,8088,3720,5100,8200,12696,6792,13212,7592,17576,6332,16188,9816,8196,4912,11480,7892,3880,5128,2524
Ban move in direction: Up if left column locked -> Try move in direction: Left if merge possible -> Ban move in direction: Down if left column locked -> Try move in direction: Up if produces a left merge,6300,16868,9772,13380,5564,5452,4856,3624,8152,3816,9416,12552,2380,6676,10872,8024,5192,8772,8184,5044,6936,2728,7700,7368,7544,8284,7372,2728,3460,3732,3584,7420,6520,17064,3484,13348,3304,5656,3420,1628,13128,6392,6868,13544,10072,5516,13268,9604,7432,3660,8440,8580,7496,4544,7556,4472,6148,7580,7848,15576,13892,12480,11188,6844,9992,8260,4336,6152,13540,12360,3932,8452,6552,7732,6216,6696,8740,4456,8136,9108,11880,7004,8408,2572,4836,7320,8024,8140,8148,7724,4376,5832,5148,16332,7020,2824,6600,8228,7716,12768,1884
Try move in direction: Left if merge possible -> Ban move in direction: Up if left column locked -> Ban move in direction: Down if left column locked -> Try move in direction: Up if produces a left merge,2652,17308,5340,5804,3460,4852,8748,12088,6476,3800,2596,4644,7848,8916,8260,13540,6024,6140,5768,12136,18056,12764,8952,7704,3004,12092,7704,8860,7780,6312,5788,3548,8408,5464,5816,7768,3884,3608,4100,4952,12820,6152,7848,9916,15960,13252,7500,5464,8520,8456,8440,7768,8328,3932,8684,11516,3460,7468,3460,7516,8276,6408,16312,5596,6424,2888,4656,8060,6204,3684,8660,7868,4092,4804,4808,7528,11336,5916,8536,7124,8188,8488,8468,11548,3480,6472,11800,8456,8892,1000,3280,3928,6536,4488,8008,9208,5960,7816,6712,4804,7576
Ban move in direction: Down if left column locked -> Ban move in direction: Up if left column locked -> Try move in direction: Left if merge possible -> Try move in direction: Up if produces a left merge,14840,5908,6796,5672,3660,10076,11192,8716,5100,8228,4060,9340,17576,2420,10204,15880,16724,11044,8040,3828,7644,6092,6920,9188,4352,6496,6812,11896,7528,12948,8556,7068,6208,2652,8232,11780,15080,7308,2044,8900,8856,7356,7348,8456,5900,9308,6144,2924,6280,2288,5932,13588,7096,7784,15960,11848,8340,5128,8844,6316,11720,8260,8344,6164,13240,4808,6124,5248,8584,13848,8228,6892,12796,8344,15232,9452,3596,5816,10828,4688,3564,15892,7080,4544,11256,7700,6520,7532,15924,5752,14980,8456,5468,8204,3244,2132,13196,11316,6140,9128,4032
Ban move in direction: Up if left column locked -> Ban move in direction: Down if left column locked -> Try move in direction: Left if merge possible -> Try move in direction: Up if produces a left merge,6220,5068,4384,2696,16440,7060,8796,9288,7192,4764,8088,3548,7116,4940,7432,3260,23324,7660,11308,13516,9084,8148,7228,2464,3540,12380,7848,8412,9768,12936,7968,12536,27576,16612,11388,12888,7956,5968,9036,4456,2912,13068,7736,3448,14600,8184,4488,5836,9164,10200,4740,8132,3620,12104,3188,16004,14308,2424,8836,14784,4884,15948,3660,4544,6024,9032,16872,16396,13128,2312,2172,4004,4768,4456,4332,12656,10880,6088,3816,11476,9176,8976,2796,6924,4264,5740,13572,2572,4292,7240,3600,9028,6892,5896,6888,8664,7768,6620,12124,3024,9604
Try move in direction: Left if merge possible -> Try move in direction: Up if produces a left merge -> Ban move in direction: Left if left column locked,8580,9564,5704,6492,8728,5400,6968,5436,8568,13128,7748,14280,1980,3392,8444,14556,7724,14072,8904,9868,9468,3732,5804,8996,7356,5444,4184,7540,4056,6152,7064,17160,6136,8548,8536,7512,9492,13080,16292,7040,4432,13256,7688,5652,3884,6152,4484,8088,12616,6516,9288,8228,4632,11796,5096,8808,6020,7160,13068,4332,5848,8120,8232,4892,6356,11960,3724,7880,8052,8440,3892,9976,12492,6644,5136,7812,7160,3996,8648,9160,12056,8232,7684,8296,6700,5416,5236,6984,6776,3640,5084,12776,4772,6776,17028,13700,11528,9340,7068,3848,1852
Ban move in direction: Left if left column locked -> Try move in direction: Left if merge possible -> Try move in direction: Up if produces a left merge,5496,8424,6216,8412,7800,5632,6636,4376,8760,9228,7588,11980,6404,14796,3164,7992,4932,4456,9428,6776,9208,10936,5876,3436,8220,15880,11928,6492,14404,16844,8424,11652,6880,8740,5624,8984,12968,8272,10200,8132,6924,12796,6376,3240,9572,8548,5948,9220,10592,7612,9560,4900,6460,6944,7728,12932,3624,7944,8424,18936,7452,6148,3868,14696,7336,7468,5900,2888,5992,776,4284,2292,3964,3392,8740,5084,6780,7372,7704,7964,6696,7388,9020,11960,6724,9128,13252,9592,8600,8740,7968,4536,7848,7812,6936,12776,3344,8908,10904,8824,3912
Try move in direction: Left if merge possible -> Ban move in direction: Left if left column locked -> Try move in direction: Up if produces a left merge,6228,5080,6364,1596,9664,1860,6604,6300,10056,6576,8124,3720,7388,7676,7500,5396,9000,8580,8588,6636,6028,5692,9752,6660,1944,5192,3244,13704,2840,15080,3528,7272,8440,4088,8168,1988,7612,5960,7660,13528,9748,8008,5332,14412,5436,9260,9944,14876,6232,4172,7492,7016,11032,6996,5868,7644,9560,7608,3576,7816,15244,9180,19228,4428,9108,12460,8856,7556,4476,8024,3132,7500,2136,7944,9916,8156,14792,8520,3740,4856,13108,5532,8124,8548,1884,9896,3516,3404,5672,12316,8764,5576,5416,6608,8904,5832,4284,9176,4532,6348,8996
Try move in direction: Left if merge possible -> Try move in direction: Down if produces a left merge -> Try move in direction: Up if produces a left merge -> Ban move in direction: Left if left column locked,6576,6280,7052,13592,8452,6440,7948,8008,8856,4856,12776,8756,8424,6940,9176,13300,8580,9160,7320,5004,5420,3112,5004,6668,13688,14596,7736,4360,6136,4156,14744,11796,7372,6744,3912,7208,4600,13700,8516,14576,4416,13336,15308,7548,9164,7148,9296,8456,9972,8548,7688,14168,6348,13848,9080,4636,3632,3764,8088,13016,13140,6632,4632,4028,8776,8420,8140,9832,16892,6620,4236,7304,13000,7124,8260,4516,5856,6428,8408,9084,4072,4172,3584,6060,6856,5304,8740,14404,4452,5712,7780,9096,7116,9480,14792,8120,4060,9000,8408,6648,4280
Try move in direction: Left if merge possible -> Try move in direction: Up if produces a left merge -> Try move in direction: Down if produces a left merge -> Ban move in direction: Left if left column locked,9416,6732,14020,2084,10712,6040,10120,8092,8904,6200,3944,8460,5856,9704,8264,8152,9788,6712,7608,7048,7444,12776,9752,6668,7856,10548,6604,8568,7192,8328,8648,5708,8596,3720,6484,10248,15068,7016,5788,15544,17028,17668,8976,11896,17352,7304,8900,4452,4376,7384,7496,8724,8248,4016,8716,4556,8468,7796,8760,7588,4408,10684,7972,10088,8600,6968,6776,13768,10232,15044,15172,7908,8140,6876,3788,9196,7096,7892,9292,8452,7256,5084,3360,5284,12888,9420,7228,5864,13956,7832,7284,7560,4168,6460,3488,14876,6652,5444,15004,4484,8756
Try move in direction: Left if merge possible -> Try move in direction: Up if produces a left merge -> Ban move in direction: Left if left column locked -> Try move in direction: Down if produces a left merge,3948,10136,9448,4648,8548,7748,6172,5340,8780,10244,16812,8636,9476,12944,6636,11784,6556,5096,8424,8508,7976,7448,7716,7604,9796,6440,7240,9812,13180,13576,6072,7964,6012,4440,18780,7064,8756,9448,7620,11352,9800,8548,13608,7884,7384,4676,6452,15868,8160,9636,11544,8120,4632,8680,8328,9208,7704,17556,9032,6136,5900,11868,9972,7112,14296,12476,5084,3516,9116,11592,5900,13800,13928,8568,11876,6936,8632,7992,6968,8520,9188,7196,7540,12548,3992,8092,8776,8328,8264,7452,4360,8468,4640,8104,9628,5916,10132,11728,8776,5832,6344
Ban move in direction: Left if left column locked -> Try move in direction: Left if merge possible -> Try move in direction: Up if produces a left merge -> Try move in direction: Down if produces a left merge,6160,5752,17656,6792,8136,2536,656,14540,14320,8536,10540,4104,5996,6152,7496,9812,10968,9604,4780,7356,7148,7516,8088,6776,10216,7816,10244,12496,24116,8548,7700,4780,7080,6040,14920,6268,3396,10892,15052,2696,14988,9124,6172,9912,3520,11604,8536,8372,8636,7804,5012,3592,6568,6008,8420,10116,3912,3212,4428,6760,14104,14780,5640,12616,10244,7636,3376,8412,7736,7712,7384,3948,4280,7576,4456,9320,11416,1760,10972,10120,11524,3480,3444,13680,6348,6952,5916,8904,7780,10264,8184,10116,12072,7196,5656,8008,9844,436,3540,9928,4408
Try move in direction: Left if merge possible -> Ban move in direction: Left if left column locked -> Try move in direction: Up if produces a left merge -> Try move in direction: Down if produces a left merge,3720,11340,4788,15532,8536,7860,13892,8772,3916,5720,2748,15212,7644,13892,9352,8092,6520,19236,8044,11460,3724,7964,9756,6220,3992,5960,11672,15244,9240,5500,10708,7180,8648,6980,4900,13140,12360,11452,15364,5772,7232,8844,5048,9480,7432,12492,9096,19304,9028,9764,4888,6140,17188,8728,5004,6396,4932,12272,10264,9180,3116,4360,8548,11664,6620,8644,8768,9352,14020,9896,8408,4400,9740,2076,5900,7372,8260,10136,3944,13640,9884,7192,7404,12056,8260,17016,7576,4360,7748,7880,4268,18680,8600,9036,16184,5988,5080,7444,9912,2872,4364
Try move in direction: Left if merge possible -> Ban move in direction: Left if left column locked -> Try move in direction: Down if produces a left merge -> Try move in direction: Up if produces a left merge,13896,6248,4012,12412,11464,11828,4816,9164,8788,8600,9732,2648,14788,13908,6840,14680,8408,17220,3632,7528,10212,8004,3596,8728,10200,15172,4348,10020,9608,10940,9204,9960,14584,15500,14724,12428,9352,4836,4360,8740,11996,6136,6204,8884,11068,9028,2220,18472,8228,4728,6620,5080,10200,13892,4444,8588,7452,5276,8180,7476,7036,8580,7432,7272,10164,4172,13832,14152,9872,13020,12148,8228,8076,7788,8316,10308,4440,8568,7012,5948,7732,10048,7260,9436,7960,8984,6584,6060,5384,4364,8792,7112,7084,9284,9156,14128,6204,9448,17544,9852,4304
Ban move in direction: Left if left column locked -> Try move in direction: Left if merge possible -> Try move in direction: Down if produces a left merge -> Try move in direction: Up if produces a left merge,18472,2216,4376,6676,3832,10084,8456,3460,1444,7812,14904,15112,9096,4404,7068,7928,9092,9448,5220,6260,6676,4012,4496,9416,3824,7368,3480,6968,17208,8740,4328,2508,8748,7240,7468,6260,13428,4852,3572,7508,15964,15320,9912,8228,15332,5824,5604,8760,7864,6668,9604,18648,8440,9368,7576,7836,10020,9784,14284,14916,7944,736,14652,12516,8772,8744,7052,9176,13396,5368,7972,8776,11236,11336,13700,7236,12712,3256,8124,9488,3460,8392,10880,5280,7240,7384,8548,7816,4520,12344,8764,10212,18252,8240,9560,5364,6228,7836,12016,14172,7768
Try move in direction: Left if merge possible -> Try move in direction: Down if produces a left merge -> Ban move in direction: Left if left column locked -> Try move in direction: Up if produces a left merge,3824,6352,9000,10008,8632,12568,15092,24152,12320,11708,8340,5628,15332,8332,14828,4868,5208,10040,5884,7812,10200,9340,17608,12520,8452,6484,14348,13992,6664,8712,12364,8140,8232,12936,4252,1472,7832,5128,8420,6632,16596,15140,9524,6068,9788,13268,9028,15284,5068,9172,6456,6296,8148,7704,5948,13700,8724,10076,9884,4488,5912,3788,6936,9096,8568,8364,3660,8412,8740,16280,9512,9096,7988,13984,15604,19960,8984,7592,15172,9108,9656,8924,8644,3984,8512,10216,12684,4584,4632,9764,13588,7096,9220,8104,8312,4316,3848,11656,6068,8204,14712
Try move in direction: Left if produces a left merge -> Try move in direction: Left if merge possible -> Try move in direction: Up if produces a left merge -> Ban move in direction: Left if left column locked,6968,4668,4844,7732,9492,8984,7372,4428,13288,4236,7692,7260,6664,14200,8124,5992,3980,5980,8004,10164,5708,5316,4128,8460,3804,7564,6644,7716,11052,8660,7624,12312,5496,9288,13620,8140,4228,9988,5068,6204,4936,7784,7732,6508,8100,13860,4808,2216,3724,4512,7572,7812,7928,5704,14088,11628,15608,6104,3676,8380,3520,10232,6908,7096,9572,8776,7432,8412,8400,7592,2652,5932,12492,10780,4904,14472,7428,8204,8268,3636,13644,6040,3964,3924,3416,8500,4280,3244,4716,5400,2348,9176,6868,4104,8740,2872,5944,8616,9912,9192,7812
Try move in direction: Left if merge possible -> Try move in direction: Up if produces a left merge -> Try move in direction: Left if produces a left merge -> Ban move in direction: Left if left column locked,12104,6920,4360,5384,5660,9220,9348,11432,7076,8152,6356,8272,6164,15596,8700,13656,6084,9880,6668,9912,9608,6444,7812,7528,7992,5112,3724,3668,8612,6600,4312,4188,10436,8728,14216,6024,8532,8972,8088,9448,7760,3832,3116,3368,9688,5068,11144,9876,4168,5220,3660,9284,7372,8920,6660,13528,6604,9488,4300,3416,11496,9028,6776,13400,8276,5580,8772,6600,6844,7188,3368,14072,4180,6668,6164,8204,11780,7684,11964,10024,7452,7052,7784,1468,8456,4812,10804,13896,7252,5112,4236,6620,7292,4372,3404,10728,4508,5632,6920,4456,10104
Try move in direction: Left if merge possible -> Try move in direction: Up if produces a left merge -> Ban move in direction: Left if left column locked -> Try move in direction: Left if produces a left merge,5112,6152,1952,3832,14916,7508,8716,6652,7280,4440,4808,9588,7188,10212,4040,8552,8004,13208,7192,10472,6572,8660,12644,4264,7780,7688,13068,12100,4020,4312,8696,9556,3288,8772,6968,7068,3428,3032,7608,8328,2556,8364,2204,8932,5944,1676,8444,4056,18504,15848,8760,4260,5644,7656,14616,2504,9444,4860,5644,6904,9000,3248,6748,13544,8580,8312,4220,3896,8008,7704,8296,7660,7624,4756,9352,9608,10444,9672,8780,5676,6696,9048,2404,7860,8612,6940,9572,7920,13484,3484,9528,6232,10696,5000,6780,8636,9396,9704,8760,8468,3884
Ban move in direction: Left if left column locked -> Try move in direction: Left if merge possible -> Try move in direction: Up if produces a left merge -> Try move in direction: Left if produces a left merge,12088,7732,14248,5092,6960,4408,5980,2784,8940,5012,16452,4124,8692,5056,11008,8072,8456,4364,2172,4408,9492,3516,6024,3664,4328,13844,1648,13820,7768,13880,13836,4844,5676,10632,9704,19060,3880,7984,7576,1724,7048,12304,7324,15012,7832,3928,6024,8392,8604,3048,6572,6472,7464,6604,9944,7748,10052,4424,7492,9572,3912,3764,8740,7660,4380,4668,15032,4548,11188,13612,12584,7116,8488,6856,6092,3708,7964,6664,8500,6920,14404,7736,6024,7688,5104,7752,5144,7816,13160,11896,7704,12276,9148,5580,3644,7440,4268,4568,3736,7036,3640
Try move in direction: Left if merge possible -> Ban move in direction: Left if left column locked -> Try move in direction: Left if produces a left merge -> Try move in direction: Up if produces a left merge,4492,5128,2436,13348,13768,12584,7704,6804,3856,8472,7916,6092,6340,7780,6968,8468,6620,7624,2328,3740,3276,5468,11164,10024,9132,5444,8332,7824,16168,8456,6484,9672,5140,3320,8380,6392,13416,5868,8564,7656,5320,5332,4080,16584,7880,7800,2384,12648,4352,9420,4940,9284,9112,8456,7112,6344,5716,7768,7124,8408,2536,13160,4248,9528,4824,8536,7400,3340,17092,8536,3012,4024,4968,11868,8132,7228,9052,6200,8408,9484,6028,6760,6668,17432,8888,5576,5168,5980,5844,12972,3272,7736,7860,4552,6632,9032,4432,5656,7768,7992,8468
Ban move in direction: Left if left column locked -> Try move in direction: Left if merge possible -> Try move in direction: Left if produces a left merge -> Try move in direction: Up if produces a left merge,3652,6776,8152,5140,8548,15112,3768,5816,6320,6440,7700,8404,4556,12952,14612,4408,8004,9592,7656,5644,4828,9764,10052,8660,7692,7816,9220,8904,5120,8856,15924,7164,3928,13068,5996,7624,6344,7772,7756,11772,7788,8740,8440,7608,3004,13048,9592,5640,7644,7560,4960,9636,5104,8296,8824,8716,8580,8468,5252,3848,6824,10244,7520,14104,5432,4488,7100,12356,9476,12360,2068,7752,7452,5676,9160,1580,7816,4316,9492,7960,6656,4136,8456,7764,2680,9604,8584,4260,3416,5096,7880,7500,5536,5444,3332,4448,4472,5164,14532,7516,8536
Try move in direction: Left if merge possible -> Try move in direction: Left if produces a left merge -> Ban move in direction: Left if left column locked -> Try move in direction: Up if produces a left merge,9940,6992,7976,14488,8012,6664,8104,5412,13000,5484,3488,6968,4888,13484,5432,7672,7700,12548,7564,2584,8296,4168,7816,7540,10248,7676,3264,8312,8068,3768,9564,8824,8056,8904,13208,5128,5304,7816,4052,3804,6844,1408,5628,5000,9228,5332,6408,6664,5128,10020,7608,12796,8204,14916,6980,8732,7432,3884,1872,6900,6108,7692,15420,6972,3720,5588,7544,4088,9892,4936,10636,10148,5484,8184,8392,5240,7456,6036,2376,3880,6392,4040,9396,5240,5488,12448,6152,7724,5444,8844,14500,9160,7288,7444,8184,6856,8008,7260,6472,7724,3976
