Try move in direction: Left if merge possible -> Ban move in direction: Up if left column locked -> Try move in direction: Up if produces a left merge -> Try move in direction: Down if produces a left merge,3260,10308,9244,8536,2196,13900,13288,4888,7768,5704,8776,5368,5560,10248,7804,16916,11908,8364,6360,7688,2632,12232,4572,8276,9016,3932,4484,5868,7244,6664,7224,24072,13396,6300,14596,7656,4532,7776,8532,8072,10272,14360,13708,12628,15672,8380,4500,8520,12920,12068,7308,7368,14436,6376,7128,9768,8408,17444,8572,5796,16540,17084,8124,1424,7896,9224,7580,9108,18372,6664,16744,17668,12088,16444,9300,11992,16464,5180,6668,6540,9176,24348,8468,12624,16376,21076,8580,13620,4216,3340,8424,7484,11272,16904,16008,6172,7688,17496,6228,8892,7644,6228,12664,12856,8344,3912,14280,8092,4316,7364,7548,7576,10212,9500,11740,7900,14116,2896,7508,9816,15244,5196,6472,7512,6232,12108,5592,17220,5580,3932,10536,3608,15780,17668,7812,6024,7132,4116,13628,12876,6988,3416,3684,9160,13176,5820,8580,12604,11292,8008,8452,6664,8892,8376,1976,5852,6620,13508,8252,9176,4636,16904,7564,8580,8760,7848,16776,23760,8260,4764,3612,6760,3244,8780,17492,9096,3708,8696,16500,5784,5112,6024,16872,3996,7528,22876,1736,6264,9604,13092,5136,16460,12232,8120,7404,6408,6204,2124,3752,13612,8904,3916,7612,15820,14700,9220,7972,9368,12488,8148,7304,8148,6924,9068,18564,8284,3436,17028,11784,15128,8264,9028,12712,5860,6076,7752,8788,6940,17884,5240,8132,17928,7820,13512,11220,6184,12520,8456,2248,27320,10104,15432,3448,12948,3916,6608,16984,15284,4172,9048,7732,3768,9176,6556,7240,6080,11544,3580,7960,7520,4372,7804,6100,7280,14392,6568,13064,8744,4040,16488,7608,4488,9220,6940,8216,13324,6376,16092,11032,9028,17316,9928,7332,9148,10004,7076,6332,6072,6664,8260,8148,8140,4976,5752,3900,8920,8580,8104,5272,14908,16228,11148,17336,7860,8088,7544,11832,8548,7860,17440,15400,13540,7688,12812,14136,8020,12892,9320,11708,3948,7212,8984,15204,7068,9028,17476,17476,7660,7612,8152,9012,4348,16792,3152,3608,10620,8152,4864,5540,16584,7404,8332,1768,8020,3068,7796,12616,6128,5412,12484,8504,3472,6524,6028,2760,3912,6420,12820,7108,12904,10700,16916,5068,6728,4484,17416,6612,7652,3832,4372,9016,9732,10312,15300,7596,5764,14104,5956,7724,8500,14328,6068,9924,5332,3992,7960,8808,9644,8520,16344,26568,7332,8024,6764,13708,8996,6596,13268,16900,10244,3308,7068,4052,7688,13652,7240,16916,7772,9004,9220,14340,12248,3572,7688,11928,8056,10072,5596,12008,11796,6092,4312,11876,8444,3356,3640,14332,6912,11964,6944,3400,14840,15204,4788,19140,3912,4500,10020,14328,9032,11380,1704,13992,14884,4472,8456,8556,9016,14668,4424,8260,3764,16460,13404,8600,29108,17528,10060,18468,8136,4664,13544,15332,7992,5092,5744,8548,9092,16216,12936,6228,8756,7496,5068,7756,8424,16584,8244,9096,7720,3996,13048,8124,9388,12636,11728,6792,6216,17476,3676,13368,18004,3812,3400,7240,13576,3468,15880,7320,7660,8924,7964,12764,11944,7816,12424,13448,28804,5788,10456,12488,5996,9904,6764,7700,7720,7380,5848,8760,8580,8692,8120,9476,14820,6060,17500,8872,6724,9028,4364,8456,11480,6260,3900,8660,7572,8648,16140,7996,11996,8632,3604,6204,15424,3448,8420,8536,12808,4020,17372,4016,3720,8424,8316,4568,13700,6108,6968,9052,7516,17656,14920,7812,4308,9272,7656,18504,7644,19332,9464,8012,13564,13404,2540,5656,13544,5788,13260,17284,11780,7556,5660,14040,9188,4320,5624,8996,5304,4268,11004,4360,5104,8580,19092,9208,17624,8088,8408,7972,7356,13496,14284,6744,9048,10564,8940,8396,9016,6764,4484,8140,12812,5468,6392,4148,4472,16476,8408,8452,10116,7960,7792,6180,11144,8264,2044,4184,3672,9800,4296,4700,11432,8468,7816,9080,28556,3132,4168,11744,11780,5788,12728,16984,7452,1808,15408,20504,9560,13688,4888,13384,5548,4104,7608,9028,5316,16616,15832,15156,8068,12540,12044,7072,8284,16520,11748,7720,11784,5948,7604,7660,7600,4820,8380,13384,5456,9096,14124,7184,6664,12548,13920,19996,8452,7484,7440,6148,12852,12028,6824,3488,13688,6024,9948,5056,5064,7636,3800,13500,7704,3692,8200,10092,8444,5216,15244,5592,8140,16264,4952,7064,4376,2872,6664,7620,15116,8588,12780,6952,8456,11340,7780,9800,15204,1744,14600,8504,13132,8136,6108,5660,5132,5792,9028,3976,3972,3684,7812,6680,11656,8788,5448,10440,13916,6712,9868,13832,3924,12888,4356,11804,4576,13300,14808,4088,15128,11560,5912,8108,11036,8452,16264,6972,8132,6664,7496,16584,17768,8856,12300,14248,11912,14796,7964,9192,6952,10788,8728,11400,13404,14604,10952,9176,3332,11756,6328,5496,10052,8128,5068,4776,6344,3496,6616,5068,4376,6220,5596,9400,9228,7108,10728,16512,8828,7176,3064,3900,6148,7704,17508,12820,3924,14856,7988,6188,6976,11176,17320,16216,6320,4976,6952,14936,11428,12628,7396,7052,10328,13588,6984,7512,4696,5532,17288,12120,6676,10232,17240,8440,14972,25864,8264,13240,24084,8972,5476,6216,12536,5608,5624,7660,15864,5628,7892,10396,8136,4632,3924,15572,16592,5944,6216,2752,4372,10740,7800,3140,8140,16340,13124,8904,6744,18500,13656,16396,23084,10272,13192,6432,14148,12820,9220,6996,9064,7688,8772,12152,15788,8248,5896,7540,5744,2544,3396,3992,3720,9864,3868,12856,7812,7412,4776,17028,7656,16452,7320,5740,11908,13336,12492,4004,15252,9288,6372,3160,28512,7344,4752,12664,5692,16584,6472,8556,29880,4396,3564,3612,6568,3832,15880,3612,5896,6760,16572,15644,13444,8136,17220,11780,12472,17532,10116,7576,4952,23060,7620,7100,8716,13144,9116,5660,24136,14724,14264,7752,5936,13460,5768,3832,4248,6860,8548,17636,13348,5208,7784,7788,8424,5392,6388,7484,12364,8204,6792,13240,3924,13588,14344,8104,16572,15960,5960,3944,4280,8636,8900,15704,12516,3708,9176,7016,4044,13700,8856,8148,12040,7228,8456,11112,5132,13288
Try move in direction: Left if merge possible -> Try move in direction: Down if produces a left merge -> Try move in direction: Up if produces a left merge,7804,5692,6728,14184,5592,3852,9896,9080,7532,5496,8388,13496,13368,12648,6652,6028,9356,4676,9400,6924,4180,7480,13980,14724,7572,14680,4224,15996,6332,11740,8968,8524,16760,9892,4412,1864,7868,8680,6052,5128,17932,3816,4764,3416,8088,9452,8408,7640,8892,14976,14756,2584,4600,9512,6040,5904,9816,7436,4936,6560,7516,8728,9192,3948,8580,8248,14280,13780,8040,9312,8872,10052,5520,7080,9220,7828,5108,7576,7688,11784,13816,8440,9928,8392,7520,12792,8140,4484,9052,7568,7676,7800,8536,8636,8664,7812,8988,6632,6348,7452,4044,8468,8008,6284,16140,14308,13656,12936,4484,5912,7384,4036,12616,5444,4496,16168,8120,9288,12776,6808,9592,5012,8316,9108,17480,4040,13532,5996,9800,7540,7956,3368,9480,4428,8456,8584,7668,6588,8140,4680,13140,14776,7768,7736,9948,4364,13668,8728,13768,12792,8360,9332,7244,7500,4036,7644,7092,8764,8124,8308,15172,14488,4584,9092,14772,9796,12728,13080,8076,8276,5468,5896,8984,9444,8360,4392,8556,2124,17292,13880,2492,7976,4444,3832,4472,8764,8120,10140,8580,8580,4676,8204,8580,1948,4680,6488,5944,4056,8536,11784,9528,9000,9924,9944,9804,18632,9328,7236,7060,8328,8740,6620,6024,8020,4564,14664,4024,5444,5276,8840,3932,9140,4956,15224,15240,8568,8904,7688,11868,14036,4212,4388,11544,7304,6764,3900,8772,7692,12728,6524,16168,15544,13896,6356,6604,9768,9432,9884,5012,8452,10200,15320,13396,8716,6568,7688,8524,8840,8756,7964,4084,5800,7040,4700,6988,8552,6636,6332,7772,13496,13844,6788,12776,5632,8860,15684,7800,7932,10020,7732,13368,8984,8716,10052,6500,4632,8548,8408,13576,20712,9736,9252,12820,9624,14884,8724,12124,9992,13004,12900,4200,6360,12740,16196,10244,9220,12504,7228,8276,13528,12380,7740,6900,11784,6484,7624,5444,7676,8216,5448,8452,6472,8452,7716,13796,10120,8228,18328,3844,7244,2952,6948,8152,11756,15628,8772,2604,7096,8332,9344,9924,5900,3592,4564,7828,7908,4408,5832,3916,8988,9208,3644,15960,8972,15112,8424,4600,9448,9960,5580,9748,9332,10004,4676,3676,4356,6608,8584,7732,9304,4044,7724,5448,4232,13692,13404,10016,8488,3884,3848,8740,9996,12216,8772,13588,9288,11592,5968,8468,6924,5664,8792,5656,6056,6484,14332,8216,3404,7964,4168,6308,5464,7596,6596,1752,8136,7096,9096,7756,4360,6076,8332,1888,14024,8056,3040,6620,18372,5324,7416,9480,8548,4296,4444,18808,3800,12360,10040,9012,5592,12448,4364,4696,7248,7812,8728,14568,10108,1644,8132,10120,16904,7308,6708,3868,7248,14284,6228,9796,8740,11032,16136,8860,12320,6604,12636,13256,6556,13452,9492,9732,17196,8152,5760,7224,9868,6416,4092,6092,13084,8772,20632,9928,7576,8520,7800,12364,4496,4212,14328,13128,8456,6356,12584,9472,7252,8452,8148,12856,17220,4792,7308,4676,12316,4200,12808,8340,9284,13260,13560,9752,13708,7812,8376,5608,9148,7724,10200,7700,3372,6572,8136,14920,8460,4652,14148,14596,6344,4204,10364,9208,4280,3980,9284,7500,3516,7464,16248,6008,13560,8056,18184,5444,5712,8660,6416,7656,3592,6920,4332,8356,8456,5444,7260,3336,9468,4036,6892,5700,9324,5400,8188,14964,6396,3024,8580,8916,4748,12812,3832,2500,8296,7192,5500,11468,7464,7884,16856,7436,12348,6216,9028,8276,7240,7588,15572,6260,8008,9896,6068,9028,14392,9592,8284,12940,9512,16460,7244,7660,10244,4152,14812,4644,10200,7780,8136,13224,9924,7688,9176,4804,13980,3872,9796,7868,9304,8068,14648,7836,12812,8792,7704,3944,3796,6252,14556,8304,11700,4360,15364,8456,9492,9000,10568,8468,8428,11672,5444,4472,13540,9532,3932,2888,8980,8740,8548,8440,7656,14680,4120,4620,11388,4792,7420,5516,7800,10756,7428,9164,9220,7372,11544,4036,16520,8580,7488,4940,6728,9604,8584,8588,2848,14680,3924,2544,8408,7780,14692,9472,7068,16004,4428,8120,7692,3564,6236,9388,8120,8104,3924,7732,10316,9768,6680,8504,9036,8060,9220,4488,6676,14212,14888,8788,4292,5432,13892,11340,8748,8580,9220,7812,10348,16248,11036,9492,13848,6216,6616,7752,6368,4332,12808,7732,11508,9224,8232,10140,11032,3880,6856,8260,10244,4012,5996,6696,5444,4556,17316,6228,3732,8728,9412,6228,9724,7480,4472,1980,8124,4364,8316,7060,12808,5036,5320,4208,8712,12776,8180,6572,16520,7432,7428,10216,7828,8376,5960,13892,14268,4508,7128,9300,15048,4820,18680,8952,8140,18664,4032,6364,11144,9812,4372,8008,6620,8580,13560,10092,6624,13320,2828,10052,4156,9608,10120,17476,15116,14088,7396,5288,7732,9420,10052,3448,1776,13768,6036,3636,8296,3924,4200,14680,7708,8772,8772,4264,6248,12548,14860,9624,7688,7444,15684,9164,6500,11108,8728,8260,7340,8948,12628,7580,9896,3868,8568,8224,9924,8844,9708,13452,8536,7868,4360,11868,8844,4820,6472,8224,7748,3900,10052,1372,4740,6756,5352,9492,15276,7240,6652,3764,9796,10876,5820,7804,4620,8468,7028,4392,4728,8472,13844,9304,9420,9220,14476,10076,16984,6908,10008,14228,4392,6660,19508,8040,11224,6068,9720,5508,4568,7544,7496,12708,7852,7564,3608,9208,7956,17096,18824,8132,7780,7732,7500,16260,8548,6212,9032,3836,6676,16540,6212,8316,8888,8724,6552,9048,6572,5224,9716,4252,7752,7732,7688,9340,6068,4008,7964,8220,10040,7968,6792,9880,9048,13764,8136,8260,4084,8044,9296,6348,9012,8740,4376,12316,8132,7112,8824,14824,9028,8728,4360,15608,13988,4456,8568,12616,3800,8016,12296,3416,14516,18316,6220,4136,6932,10208,3292,4348,7692,9176,9220,17396,18456,3732,9432,10244,8468,8088,7812,13132,7940,3408,5880,11144,6040,8248,15752,8580,12072,8856,8468,8100,8728,7860,18008,5240,13256,13448,8748,10200,9220,4172,10008,8948,12932,8344,5260,8340,4404,8548,9364,13684
Try move in direction: Left if merge possible -> Try move in direction: Up if produces a left merge -> Try move in direction: Left if produces a left merge -> Try move in direction: Down if produces a left merge,8452,9848,11796,5876,9240,10188,8476,6620,8996,12660,8552,6668,9788,6948,5752,6348,10216,6908,9448,5016,10108,11868,8136,11716,12920,7656,1956,11908,3812,8996,7464,9208,4040,8840,12584,13688,4364,8468,4552,8264,15512,6728,11132,7576,7688,8568,7836,7260,15128,5880,14776,7692,7688,15308,6680,4428,9480,7780,9164,7032,7064,6440,8660,5348,4476,17196,6596,8148,12468,8904,12808,9160,7988,7804,9128,8712,7640,8456,9832,8452,11384,5904,14460,5912,7896,7676,4792,8632,8536,8952,7260,6456,16420,13464,7464,14724,5388,10120,6120,9300,4312,12628,8504,7580,7576,12408,12868,8972,8216,7384,6732,4632,8392,8552,9688,7544,7772,1848,8296,10308,25392,8328,10952,6168,8524,6472,3912,6968,11260,8552,13860,6508,7732,8440,10332,8456,3676,8420,11132,4440,8004,11704,7588,3880,3724,6592,9640,9432,7592,5160,9288,7676,4420,1784,6664,15172,6448,8148,8056,7548,8084,11800,6652,9140,3708,10132,8632,3892,16632,6632,3724,8724,14616,9572,3284,4932,6668,9556,13516,4344,11028,15252,13844,6760,11112,8772,6356,9480,3640,6496,3676,4868,8332,7236,9676,4360,14500,3640,4360,3996,6824,10392,9592,8260,2584,7676,8332,6668,8136,6104,4476,8548,10020,6024,7576,16732,8716,2512,17176,4168,8536,7112,6620,18476,7972,7608,3736,6572,6204,9476,7332,7496,9916,7364,4696,5628,8388,9632,9172,9160,16108,14464,10212,5332,3848,6892,4028,5056,9544,6604,8476,9116,7224,5476,9880,8508,6652,8764,13556,5724,9224,8136,4484,4372,9544,4644,8020,8344,4532,4328,7740,6872,4456,8420,6228,9032,17476,9352,7516,8096,5992,13068,4080,7996,3608,14992,5980,2056,5820,3872,4632,6968,8692,7716,13832,8328,8532,13940,6948,10212,4520,7464,13164,3720,3584,9288,6924,8136,7700,12320,14464,15400,9292,6472,11416,7112,5708,9752,8648,6280,14728,7688,8616,4956,9252,9308,5788,5516,5944,5596,6332,7016,5256,3924,9640,6604,10256,7256,6312,7688,9604,9256,5772,7984,17500,6772,7048,5400,6056,6224,7524,13892,10052,9384,14580,8568,8284,4360,9704,10104,5636,8996,7608,6460,3596,14216,3652,8056,7320,9560,8596,9240,8340,7172,7812,10040,15172,12796,6308,4888,13780,10244,11212,11876,3752,8248,11196,7084,7528,12788,10008,5320,9868,10264,8840,8140,8472,7660,8264,8568,6172,8456,8944,8792,8520,17176,12024,10052,15896,5412,8340,3756,7812,9192,3992,13028,9084,5112,5752,5580,8168,8412,5036,3948,10020,7292,9324,9148,9528,6216,8252,6312,3976,7416,6484,4676,7520,3916,2956,4296,1548,13576,7256,8328,4532,8328,14552,10008,15048,8892,3404,4376,5324,6744,3924,4652,6236,9816,8772,10788,8340,5720,8004,8996,6028,14324,9704,4360,7980,7748,4036,9596,4648,13884,10120,8396,7496,12684,3812,4376,17512,9032,8548,3192,7112,7052,9560,16916,7332,7196,7480,4356,5708,9956,13452,9144,19240,11032,10212,12568,3932,14216,6728,7512,4392,7108,8084,9240,13816,4364,9096,6456,24004,8036,8108,8200,9448,6140,9796,7244,7512,9608,7048,7772,6092,4676,7404,7200,9764,8988,4812,7444,3608,9940,10120,17464,3916,4636,7048,8776,5676,15068,9356,3228,7772,6924,4372,7172,8408,3800,3608,12372,4256,2876,11032,9880,3792,12888,7952,10052,8916,8980,7648,6188,4552,12360,6376,7372,8696,10164,9176,6792,7508,4188,8648,14600,13784,9940,8616,8008,11796,6812,8184,6284,6756,9924,4428,9744,7896,19816,6216,8604,8344,7532,7108,8728,5900,9452,4520,8456,8580,6028,9160,3640,6008,3580,9996,12732,5376,12396,8872,3852,4676,3836,7832,9188,14676,3324,9016,8504,7660,4248,5712,7812,3800,5208,7416,15128,8200,9604,8344,6116,7404,5452,13892,6972,8328,8456,8452,5548,8916,7700,8396,9128,8468,9240,7660,8568,8644,7788,2680,10020,13468,8424,17656,14104,11356,6536,7748,7228,9176,8508,7420,15204,6688,8260,14340,7384,4600,9080,10088,4376,3976,8260,6788,6216,4584,13452,4108,1804,7428,8388,4900,7712,7292,8552,8372,3932,17020,6308,7368,7800,9176,9048,7868,8712,5512,8808,8148,4564,3640,6152,8744,4360,7848,8260,3100,13528,7796,15432,9892,8536,13208,3960,6600,7608,12684,9928,5676,9032,8488,6412,3816,7624,2904,3592,8260,9124,8984,3984,3300,13640,14352,8468,3708,10008,6756,6760,4184,3864,4500,3964,15148,8060,6848,7944,10244,9144,5544,5916,3084,6248,6744,9896,4164,6216,10088,7372,14920,3992,8180,10020,13224,4616,3960,7964,9896,7464,6896,6600,14340,8088,8584,4404,8284,6136,8996,9220,4348,7816,7148,4956,9172,11192,7000,11864,7788,4260,7592,6664,7112,6220,6700,7896,3932,8024,6668,6600,9032,13588,3560,3864,8616,16732,2888,8732,7516,8068,9764,6952,7404,9796,1844,7888,15548,12460,9352,14020,10244,8696,2888,4232,18956,6120,14696,8228,12596,2540,8408,8548,10132,5880,9924,7688,7964,8088,7964,4676,3336,16188,8332,4712,10044,7548,9100,14068,4700,8200,7688,3436,3468,6748,9148,8456,9096,11452,7688,1864,7692,13884,6560,8132,6360,7368,8424,4380,8500,13848,7804,6228,7816,4076,6860,8900,7708,2712,6600,7252,7784,7732,9544,4076,4380,7320,15636,7428,13404,9128,3172,8216,4664,7756,8100,9572,6760,15992,7340,5304,7648,5948,9912,5656,2284,6788,6504,6940,9796,12368,9208,13256,3392,6340,7112,10312,12932,15112,8200,7824,4772,6788,4724,7000,8180,6348,8584,5080,8616,9240,9036,8284,6224,5644,3520,17320,9608,12440,4364,8332,3212,4680,7736,9288,6856,6936,14248,13860,8132,6668,7032,6584,13180,12976,7048,3720,5868,4472,6444,8584,7864,4252,8444,4424,14104,9368,9096,8700,15252,8216,11160,9844,6980,10052,8024,7544,8148,11796,7716,12536,6664,8568,5052,15160,9220,9672,9412,8444,15048,8316,7844,8728,8440,4040,3676,13208,4456,6216,12328,13892,4520,4396,9188
Try move in direction: Left if merge possible -> Try move in direction: Left if produces a left merge -> Try move in direction: Down if produces a left merge -> Try move in direction: Up if produces a left merge,8440,10040,7556,4744,9028,3676,15864,9572,8900,4880,9396,7772,9804,10212,8856,8736,8052,23016,8132,11560,8772,6472,3652,17488,7996,8028,9476,14116,11740,6684,9960,6984,7196,9164,10212,13656,8916,5736,7572,6280,7384,12808,5776,17372,13216,7816,10020,11752,7224,8088,8008,10508,8464,10244,7732,6172,8420,3700,13592,7260,14680,8344,4732,6108,9072,13380,6732,8148,7320,8744,6812,18612,14612,5124,6664,5176,6024,9176,10196,9436,9880,8740,10152,7384,3900,8740,11384,14760,7620,9972,9496,10244,9220,7352,7880,8524,7740,4484,9208,9476,9220,7704,7884,7520,9924,4692,3164,9176,8124,10056,6152,5912,4876,3104,4676,14168,4120,9028,7260,3464,13804,8088,3688,13004,3144,12600,10076,6268,6476,8568,5240,7796,7884,8588,7968,9300,6708,17668,8408,3020,15364,8264,8540,7428,11784,13224,9468,8328,4112,14452,8136,7644,4964,3832,12676,14768,5740,4452,5912,6344,8776,7292,13300,9084,4600,6732,9796,9524,3100,13144,5416,9796,9660,3720,5248,4280,7784,8524,5568,7540,3928,4932,5144,10088,4156,8280,11912,6972,9148,9172,6744,13240,9432,8168,3572,16708,3404,5708,14724,8612,11708,7036,6308,6036,3000,6940,10540,17068,8056,7812,6148,6248,14328,5932,7388,4604,7772,9844,8076,7240,7288,8956,8720,4236,3404,9604,17656,8228,7204,9624,7540,7912,12684,3948,9044,6028,12360,5476,9896,2928,4000,7060,8640,10964,8800,4404,8424,7184,14568,6664,12668,8760,5692,3560,13532,6260,8772,8328,3916,13656,5660,8132,8040,11908,13068,7688,12376,15044,6480,9724,8500,15304,7116,17668,5252,7996,10200,7464,11796,6788,9884,10244,2960,3764,8648,6940,12412,11728,8264,17444,3480,15080,6664,12856,7992,13892,8604,8456,8772,9220,10108,5080,10052,8044,6260,9948,4088,4636,4688,8132,8452,13656,9364,8700,8412,7168,7692,8772,6552,8984,15432,4372,7120,8124,4568,9060,12188,8536,7416,7648,6344,6524,7564,8992,13396,7676,4372,8408,17308,9052,8104,4408,8900,16988,10244,6088,6284,9756,6404,4340,5068,18476,12468,5244,6972,16132,8456,7916,4356,4020,10244,8456,13132,10200,6688,13304,9572,4088,8792,12824,4280,8360,9940,9416,7768,7756,7020,3836,7732,14408,8684,7996,6788,9800,6984,13848,8136,7720,9332,4280,7580,14252,7872,8588,7352,4092,8264,12604,8328,13124,14232,7432,3996,8456,13620,8536,7436,9572,4476,3924,7512,8776,11992,8168,13704,13572,8588,3720,14692,8548,6364,8776,6776,7584,9476,14296,9532,4360,12412,6216,7580,13096,4036,6488,9964,12732,9880,6360,4332,6972,4728,5256,2100,9140,9592,10212,17420,9972,13844,13196,9384,6540,3676,8456,4428,5080,4900,8188,6676,9884,8268,7652,6056,19848,7644,6936,7272,4360,5900,8584,4376,8052,6664,7800,12904,7048,11772,9848,6164,4060,7740,4360,4384,10432,8424,13700,17464,6068,7496,8760,9176,8216,8172,4004,8468,7964,8428,7720,15404,2132,7848,17636,8148,9148,11608,14768,8720,4484,4964,7568,9752,4360,17916,12492,4692,8468,13272,15144,8588,4364,8968,5436,5444,9356,16904,12088,12448,6748,8332,5308,12344,6044,9388,6496,8456,9300,8004,14924,9112,4540,13420,7884,17844,5096,8100,3292,8684,13256,8556,4372,9940,15716,5252,3628,5272,15672,8104,4548,17476,7692,18428,8372,8008,8284,6588,4956,14916,6764,9716,9052,7052,7232,9220,13588,5328,3720,5340,6008,14460,10056,9384,3640,9128,5320,4376,6708,3628,3996,5068,9340,7164,15960,6556,6152,8888,8540,8136,8136,3420,10564,5192,7768,6220,15320,6696,7768,5960,8004,15824,5412,15164,8984,7244,8568,8900,8760,9188,6492,9284,5832,6336,8328,10120,9476,13856,20804,12696,6708,8132,8652,9672,2636,7816,10008,9028,8536,17004,7420,7880,6900,9292,6668,5448,15068,7704,9796,5612,9328,5304,6152,9604,6348,11660,8776,17528,7544,12616,8104,7676,4204,6076,6376,9352,8028,9800,8580,6880,7368,7608,8136,7688,8740,8312,7532,4304,3564,14024,4456,7816,5868,8580,9668,8664,3196,5128,14904,6540,15060,8568,15172,13336,9896,7816,19140,9160,9340,13324,14988,4400,8724,8132,6172,7864,7332,7256,7596,8004,3444,7208,2828,16036,7704,9128,12412,2928,8140,16424,10168,6004,6288,8236,9772,4676,8984,13700,13656,3912,6988,13892,12056,4120,7608,8500,7372,9772,9164,7456,6708,12844,14600,8728,9080,6344,8452,18964,4280,10184,3408,13224,12064,6440,7692,5448,6260,5900,9572,8944,15436,6664,13912,9028,8316,3152,8492,10008,8136,8396,15332,9192,7508,8916,6552,5852,7336,5480,3596,15140,4392,6588,10008,16732,7356,11464,4632,9444,4012,4404,9548,10200,8680,5352,15992,8660,13132,9032,8652,4228,6464,5744,8004,4440,3948,14644,4376,8332,12428,9032,8412,13892,10888,6584,6876,8776,4440,4360,4248,3956,3320,15472,8760,8108,6736,13432,14604,8092,10528,9764,3544,4004,5364,4508,5512,13460,6664,8536,4452,1816,11436,3916,9604,3256,13576,4204,7656,7684,13860,20824,10836,6964,14436,15352,9816,17188,8180,8376,3752,3992,9832,8888,9396,3736,14564,7740,10076,4024,4484,5040,8744,6684,9192,8584,11960,13088,3924,16632,12868,9120,7308,4484,13460,10244,13436,7704,9764,8132,8712,8324,15528,6728,6632,8136,6980,6380,9784,8168,12744,4792,7988,9560,17944,13980,9512,6148,10052,13128,13572,3184,6880,17476,14932,7700,8740,4192,8412,5084,7512,13596,17412,7544,7340,2288,5276,7256,3888,3956,9288,3896,3912,6956,9552,6224,3924,8772,14460,4636,8900,9940,7864,7092,18500,17416,9252,3844,3080,12360,6348,6312,5444,5688,7676,9240,9220,9892,10056,6864,9352,8328,14836,13416,7992,4092,9784,10132,12508,4320,7164,8008,14484,11436,9476,3184,6164,4176,13144,6028,12224,4620,4360,9356,8916,5788,8844,7484,4812,7128,14876,8412,13048,5096,8456,8760,7688,8840,15208,3740,5024,8612,8440,13272,8760,12564
