Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Left if produces a left merge -> Try move in direction: Down if produces a left merge,5564,3484,1776,1320,3256,1120,1164,1436,3308,3200,1244
Try move in direction: Left if produces a left merge -> Try move in direction: Up if merge possible -> Ban move in direction: Down if left column locked -> Try move in direction: Down if produces a left merge,3660,3148,784,1084,1436,3496,5320,6264,2620,6476,2452
Try move in direction: Up if merge possible -> Try move in direction: Left if produces a left merge -> Ban move in direction: Down if left column locked -> Try move in direction: Down if produces a left merge,2872,2984,3340,2960,1468,2460,748,1116,3312,428,1116
Ban move in direction: Down if left column locked -> Try move in direction: Left if produces a left merge -> Try move in direction: Up if merge possible -> Try move in direction: Down if produces a left merge,2404,3372,3548,2528,4832,2732,2348,2688,1068,540,2636
Try move in direction: Left if produces a left merge -> Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Down if produces a left merge,3788,1316,2624,1980,5436,4044,1000,3192,712,2648,1640
Try move in direction: Right if produces a left merge -> Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible,1548,1536,1700,2720,668,1912,624,1196,824,436,1420
Ban move in direction: Down if left column locked -> Try move in direction: Right if produces a left merge -> Try move in direction: Up if merge possible,656,3200,1348,1584,2968,1776,3736,1920,1036,2476,816
Try move in direction: Up if merge possible -> Try move in direction: Right if produces a left merge -> Ban move in direction: Down if left column locked,1616,636,708,1424,1356,1468,2468,1588,1488,2608,1416
Try move in direction: Right if produces a left merge -> Try move in direction: Up if merge possible -> Ban move in direction: Down if left column locked,1456,2716,1668,1376,780,1508,1388,1544,2396,1740,1448
Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Right if produces a left merge,2244,1268,1532,5012,796,1580,1696,656,1684,1788,1420
Try move in direction: Up if merge possible -> Ban move in direction: Down if left column locked -> Try move in direction: Right if produces a left merge,1148,1532,1144,2252,1280,2816,1452,1500,2236,1544,1580
Try move in direction: Up if produces a left merge -> Try move in direction: Right if produces a left merge -> Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible,2348,1856,1400,960,1352,1536,964,1804,1756,1404,1748
Try move in direction: Right if produces a left merge -> Try move in direction: Up if produces a left merge -> Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible,1376,1276,1180,680,1100,1060,1140,848,1084,828,672
Ban move in direction: Down if left column locked -> Try move in direction: Up if produces a left merge -> Try move in direction: Right if produces a left merge -> Try move in direction: Up if merge possible,816,1600,3292,1504,1224,2256,1468,1500,3004,3008,2496
Try move in direction: Up if produces a left merge -> Ban move in direction: Down if left column locked -> Try move in direction: Right if produces a left merge -> Try move in direction: Up if merge possible,576,1476,2480,1472,1128,1804,1628,2900,2140,1644,1580
Try move in direction: Right if produces a left merge -> Ban move in direction: Down if left column locked -> Try move in direction: Up if produces a left merge -> Try move in direction: Up if merge possible,1100,716,1104,748,2204,2608,2444,1628,1312,1544,1820
Ban move in direction: Down if left column locked -> Try move in direction: Right if produces a left merge -> Try move in direction: Up if produces a left merge -> Try move in direction: Up if merge possible,2188,628,1768,452,1088,468,3232,2400,676,1384,856
Try move in direction: Up if merge possible -> Try move in direction: Right if produces a left merge -> Try move in direction: Up if produces a left merge -> Ban move in direction: Down if left column locked,1236,1796,2128,984,1784,1008,2600,2976,1480,1552,640
Try move in direction: Right if produces a left merge -> Try move in direction: Up if merge possible -> Try move in direction: Up if produces a left merge -> Ban move in direction: Down if left column locked,1388,1396,1648,860,1008,1624,1532,1852,832,752,2332
Try move in direction: Up if produces a left merge -> Try move in direction: Up if merge possible -> Try move in direction: Right if produces a left merge -> Ban move in direction: Down if left column locked,736,1964,2528,636,1280,1184,2348,2752,1008,1148,1068
Try move in direction: Up if merge possible -> Try move in direction: Up if produces a left merge -> Try move in direction: Right if produces a left merge -> Ban move in direction: Down if left column locked,1452,720,3116,2228,672,2628,2544,1336,3276,1472,3312
Try move in direction: Right if produces a left merge -> Try move in direction: Up if produces a left merge -> Try move in direction: Up if merge possible -> Ban move in direction: Down if left column locked,3036,1096,2560,1488,1624,1388,3164,2416,1040,1324,1260
Try move in direction: Up if produces a left merge -> Try move in direction: Right if produces a left merge -> Try move in direction: Up if merge possible -> Ban move in direction: Down if left column locked,1116,1356,1084,2960,2268,1772,1536,1200,1560,1804,1100
Try move in direction: Up if produces a left merge -> Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Right if produces a left merge,1584,1196,1212,1204,1180,924,1488,2060,1324,2544,2784
Ban move in direction: Down if left column locked -> Try move in direction: Up if produces a left merge -> Try move in direction: Up if merge possible -> Try move in direction: Right if produces a left merge,940,600,1872,1456,1328,1020,1804,1096,1376,1008,1188
Try move in direction: Up if merge possible -> Try move in direction: Up if produces a left merge -> Ban move in direction: Down if left column locked -> Try move in direction: Right if produces a left merge,3376,1376,672,1776,1684,972,720,1696,1028,2684,3168
Try move in direction: Up if produces a left merge -> Try move in direction: Up if merge possible -> Ban move in direction: Down if left column locked -> Try move in direction: Right if produces a left merge,1124,1468,2568,1568,1900,1432,2780,3492,1184,1660,1312
Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Up if produces a left merge -> Try move in direction: Right if produces a left merge,1468,1424,3484,1100,1280,1472,2400,612,1488,3196,1228
Try move in direction: Up if merge possible -> Ban move in direction: Down if left column locked -> Try move in direction: Up if produces a left merge -> Try move in direction: Right if produces a left merge,944,1184,2920,2384,1232,1380,1420,1488,1676,2564,1616
Try move in direction: Up if merge possible -> Ban move in direction: Down if left column locked -> Try move in direction: Right if produces a left merge -> Try move in direction: Up if produces a left merge,788,2636,832,1472,1740,1224,768,1472,3088,2012,1360
Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Right if produces a left merge -> Try move in direction: Up if produces a left merge,1724,1596,1388,1532,944,752,3284,2332,2040,1236,1024
Try move in direction: Right if produces a left merge -> Try move in direction: Up if merge possible -> Ban move in direction: Down if left column locked -> Try move in direction: Up if produces a left merge,1504,1536,784,1420,1112,1644,792,1720,884,2480,3168
Try move in direction: Up if merge possible -> Try move in direction: Right if produces a left merge -> Ban move in direction: Down if left column locked -> Try move in direction: Up if produces a left merge,1500,1280,1144,1940,1500,1276,924,1296,2588,1336,736
Ban move in direction: Down if left column locked -> Try move in direction: Right if produces a left merge -> Try move in direction: Up if merge possible -> Try move in direction: Up if produces a left merge,1532,1712,748,1480,1220,1492,1148,1228,512,2416,1164
Try move in direction: Right if produces a left merge -> Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Up if produces a left merge,1564,2556,1952,1500,792,1532,760,1412,816,1356,724
Try move in direction: Down if produces a left merge -> Try move in direction: Right if produces a left merge -> Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible,1544,1392,1684,3356,3020,2512,1040,976,2828,2356,1388
Try move in direction: Right if produces a left merge -> Try move in direction: Down if produces a left merge -> Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible,5456,2144,1624,1084,1040,1664,1452,1108,1448,764,1324
Ban move in direction: Down if left column locked -> Try move in direction: Down if produces a left merge -> Try move in direction: Right if produces a left merge -> Try move in direction: Up if merge possible,1464,608,1792,1132,1332,1488,2464,1596,624,1200,1824
Try move in direction: Down if produces a left merge -> Ban move in direction: Down if left column locked -> Try move in direction: Right if produces a left merge -> Try move in direction: Up if merge possible,3680,3244,3128,4656,2892,2388,1468,1500,2444,1084,1696
Try move in direction: Right if produces a left merge -> Ban move in direction: Down if left column locked -> Try move in direction: Down if produces a left merge -> Try move in direction: Up if merge possible,1272,1528,1640,844,1932,1632,3084,2288,5660,1736,1468
Ban move in direction: Down if left column locked -> Try move in direction: Right if produces a left merge -> Try move in direction: Down if produces a left merge -> Try move in direction: Up if merge possible,1388,2636,648,1360,1340,3104,1172,1532,2960,1892,3108
Try move in direction: Up if merge possible -> Try move in direction: Right if produces a left merge -> Try move in direction: Down if produces a left merge -> Ban move in direction: Down if left column locked,624,3004,1540,1432,780,988,964,864,1108,1104,1216
Try move in direction: Right if produces a left merge -> Try move in direction: Up if merge possible -> Try move in direction: Down if produces a left merge -> Ban move in direction: Down if left column locked,2936,2500,596,2280,1240,1412,2400,1500,2168,1220,2044
Try move in direction: Down if produces a left merge -> Try move in direction: Up if merge possible -> Try move in direction: Right if produces a left merge -> Ban move in direction: Down if left column locked,2944,2716,1456,1116,3032,2764,1548,1532,624,1652,1380
Try move in direction: Up if merge possible -> Try move in direction: Down if produces a left merge -> Try move in direction: Right if produces a left merge -> Ban move in direction: Down if left column locked,1404,2368,508,984,1584,1196,1440,2752,1504,1408,884
Try move in direction: Right if produces a left merge -> Try move in direction: Down if produces a left merge -> Try move in direction: Up if merge possible -> Ban move in direction: Down if left column locked,1196,1504,1680,1740,3288,736,1388,1484,1664,1304,1392
Try move in direction: Down if produces a left merge -> Try move in direction: Right if produces a left merge -> Try move in direction: Up if merge possible -> Ban move in direction: Down if left column locked,896,884,1808,1660,2556,828,1096,2848,320,2496,1820
Try move in direction: Down if produces a left merge -> Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Right if produces a left merge,1568,576,1704,1168,1512,2252,1464,2252,1348,2940,3168
Ban move in direction: Down if left column locked -> Try move in direction: Down if produces a left merge -> Try move in direction: Up if merge possible -> Try move in direction: Right if produces a left merge,2188,1504,2880,1872,1008,1612,1628,1056,1912,1580,1088
Try move in direction: Up if merge possible -> Try move in direction: Down if produces a left merge -> Ban move in direction: Down if left column locked -> Try move in direction: Right if produces a left merge,1248,1532,2152,852,736,484,768,1072,724,1208,780
Try move in direction: Down if produces a left merge -> Try move in direction: Up if merge possible -> Ban move in direction: Down if left column locked -> Try move in direction: Right if produces a left merge,1736,1160,1464,1388,3024,940,1084,1288,3520,3036,2352
Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Down if produces a left merge -> Try move in direction: Right if produces a left merge,1068,1252,2684,1024,804,628,700,1772,1468,1432,748
Try move in direction: Up if merge possible -> Ban move in direction: Down if left column locked -> Try move in direction: Down if produces a left merge -> Try move in direction: Right if produces a left merge,1392,2504,2396,1940,1380,1436,2720,1504,2100,1292,952
Try move in direction: Up if merge possible -> Ban move in direction: Down if left column locked -> Try move in direction: Right if produces a left merge -> Try move in direction: Down if produces a left merge,740,936,912,1584,1404,788,864,1356,768,816,800
Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Right if produces a left merge -> Try move in direction: Down if produces a left merge,1460,2432,1796,1596,1088,668,3132,1568,1596,668,4796
Try move in direction: Right if produces a left merge -> Try move in direction: Up if merge possible -> Ban move in direction: Down if left column locked -> Try move in direction: Down if produces a left merge,1420,1548,1292,2796,1088,572,2488,2468,1596,1340,1064
Try move in direction: Up if merge possible -> Try move in direction: Right if produces a left merge -> Ban move in direction: Down if left column locked -> Try move in direction: Down if produces a left merge,1368,2880,1696,3184,1552,780,796,1344,2504,268,616
Ban move in direction: Down if left column locked -> Try move in direction: Right if produces a left merge -> Try move in direction: Up if merge possible -> Try move in direction: Down if produces a left merge,764,1488,1512,1196,840,1404,852,1488,1460,1500,368
Try move in direction: Right if produces a left merge -> Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Down if produces a left merge,1084,1520,2864,1824,1188,3048,1516,2604,1680,2736,1704
Try move in direction: Left if produces a left merge -> Try move in direction: Right if produces a left merge -> Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible,3404,3528,3848,2572,3184,1940,5124,4440,3596,2188,1980
Try move in direction: Right if produces a left merge -> Try move in direction: Left if produces a left merge -> Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible,2384,1548,1008,1208,1472,1808,1100,1428,1556,2740,1304
Ban move in direction: Down if left column locked -> Try move in direction: Left if produces a left merge -> Try move in direction: Right if produces a left merge -> Try move in direction: Up if merge possible,1696,2116,1856,1872,6844,7644,3244,3384,2408,2140,6776
Try move in direction: Left if produces a left merge -> Ban move in direction: Down if left column locked -> Try move in direction: Right if produces a left merge -> Try move in direction: Up if merge possible,3244,1104,2856,1504,1948,3608,3612,1548,3500,780,4764
Try move in direction: Right if produces a left merge -> Ban move in direction: Down if left column locked -> Try move in direction: Left if produces a left merge -> Try move in direction: Up if merge possible,780,800,1816,1496,2288,1520,2904,1548,3672,2556,2684
Ban move in direction: Down if left column locked -> Try move in direction: Right if produces a left merge -> Try move in direction: Left if produces a left merge -> Try move in direction: Up if merge possible,608,696,1120,2160,2896,2672,1104,968,1116,1436,1612
Try move in direction: Up if merge possible -> Try move in direction: Right if produces a left merge -> Try move in direction: Left if produces a left merge -> Ban move in direction: Down if left column locked,1152,1344,1888,1008,700,2432,740,1512,2956,1664,652
Try move in direction: Right if produces a left merge -> Try move in direction: Up if merge possible -> Try move in direction: Left if produces a left merge -> Ban move in direction: Down if left column locked,736,1576,1020,1180,2484,1464,2092,2408,1536,2820,1464
Try move in direction: Left if produces a left merge -> Try move in direction: Up if merge possible -> Try move in direction: Right if produces a left merge -> Ban move in direction: Down if left column locked,1960,3664,3500,3324,1484,7100,3292,1468,3736,1580,3976
Try move in direction: Up if merge possible -> Try move in direction: Left if produces a left merge -> Try move in direction: Right if produces a left merge -> Ban move in direction: Down if left column locked,4300,3644,252,1372,780,2060,1548,3272,1152,3756,1628
Try move in direction: Right if produces a left merge -> Try move in direction: Left if produces a left merge -> Try move in direction: Up if merge possible -> Ban move in direction: Down if left column locked,1600,2012,800,1836,1396,924,1816,1404,820,672,1872
Try move in direction: Left if produces a left merge -> Try move in direction: Right if produces a left merge -> Try move in direction: Up if merge possible -> Ban move in direction: Down if left column locked,3640,3184,2720,2572,3608,2348,1008,3632,3288,2700,3396
Try move in direction: Left if produces a left merge -> Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Right if produces a left merge,1724,6040,1772,7704,1744,860,3720,2440,5912,1552,5388
Ban move in direction: Down if left column locked -> Try move in direction: Left if produces a left merge -> Try move in direction: Up if merge possible -> Try move in direction: Right if produces a left merge,3568,1900,3724,2852,2232,3516,2860,2968,2860,3116,1932
Try move in direction: Up if merge possible -> Try move in direction: Left if produces a left merge -> Ban move in direction: Down if left column locked -> Try move in direction: Right if produces a left merge,3308,6060,2896,2620,2988,1084,1800,5484,892,2700,5040
Try move in direction: Left if produces a left merge -> Try move in direction: Up if merge possible -> Ban move in direction: Down if left column locked -> Try move in direction: Right if produces a left merge,3632,2764,1564,2012,1628,7408,2972,3420,2380,3740,2700
Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Left if produces a left merge -> Try move in direction: Right if produces a left merge,1804,1628,5436,2480,1576,2748,1612,3356,2312,4056,3900
Try move in direction: Up if merge possible -> Ban move in direction: Down if left column locked -> Try move in direction: Left if produces a left merge -> Try move in direction: Right if produces a left merge,3308,3660,1836,1640,532,3276,1420,2252,2588,1160,5768
Try move in direction: Up if merge possible -> Ban move in direction: Down if left column locked -> Try move in direction: Right if produces a left merge -> Try move in direction: Left if produces a left merge,592,2228,2480,2796,2668,1004,3040,2528,1168,1556,1772
Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Right if produces a left merge -> Try move in direction: Left if produces a left merge,1504,736,1636,1676,1488,992,2312,1500,1432,2984,1452
Try move in direction: Right if produces a left merge -> Try move in direction: Up if merge possible -> Ban move in direction: Down if left column locked -> Try move in direction: Left if produces a left merge,1376,1408,1576,2936,1424,800,1512,1536,928,744,1392
Try move in direction: Up if merge possible -> Try move in direction: Right if produces a left merge -> Ban move in direction: Down if left column locked -> Try move in direction: Left if produces a left merge,1488,1356,1532,2928,320,2988,2452,3356,1652,1512,704
Ban move in direction: Down if left column locked -> Try move in direction: Right if produces a left merge -> Try move in direction: Up if merge possible -> Try move in direction: Left if produces a left merge,1372,1692,1784,1936,1552,3544,1472,1240,1456,1644,1692
Try move in direction: Right if produces a left merge -> Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Left if produces a left merge,836,592,988,1332,2944,1500,1472,2600,1808,2460,2852
Ban move in direction: Up if left column locked -> Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible,1172,1464,2720,1744,812,1896,1720,1484,1224,2540,1184
Ban move in direction: Down if left column locked -> Ban move in direction: Up if left column locked -> Try move in direction: Up if merge possible,2216,764,1404,2044,1608,1260,5040,444,2284,2432,764
Try move in direction: Up if merge possible -> Ban move in direction: Up if left column locked -> Ban move in direction: Down if left column locked,2316,5568,3332,3452,2412,1944,3036,2584,2608,2028,2440
Ban move in direction: Up if left column locked -> Try move in direction: Up if merge possible -> Ban move in direction: Down if left column locked,944,3000,3596,1264,952,1740,1880,1228,1456,1520,1824
Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible -> Ban move in direction: Up if left column locked,2744,2796,2380,2264,2316,2584,1948,1864,2888,1760,1800
Try move in direction: Up if merge possible -> Ban move in direction: Down if left column locked -> Ban move in direction: Up if left column locked,3208,4296,2172,5672,1336,2588,3916,1692,6404,5300,3288
Try move in direction: Up if produces a left merge -> Ban move in direction: Up if left column locked -> Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible,4104,1868,2344,2636,1552,1868,1196,640,2464,1820,3228
Ban move in direction: Up if left column locked -> Try move in direction: Up if produces a left merge -> Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible,1372,528,1536,3244,780,636,552,468,792,1036,1280
Ban move in direction: Down if left column locked -> Try move in direction: Up if produces a left merge -> Ban move in direction: Up if left column locked -> Try move in direction: Up if merge possible,4460,1356,3304,3836,3900,1676,700,1564,588,1548,1868
Try move in direction: Up if produces a left merge -> Ban move in direction: Down if left column locked -> Ban move in direction: Up if left column locked -> Try move in direction: Up if merge possible,1672,1648,2508,1104,3112,3884,476,2588,3452,3740,1564
Ban move in direction: Up if left column locked -> Ban move in direction: Down if left column locked -> Try move in direction: Up if produces a left merge -> Try move in direction: Up if merge possible,1788,1172,1120,3484,2348,1548,2956,1776,832,1128,1900
Ban move in direction: Down if left column locked -> Ban move in direction: Up if left column locked -> Try move in direction: Up if produces a left merge -> Try move in direction: Up if merge possible,1708,1340,5376,3500,3848,2156,992,340,3244,1100,2588
Try move in direction: Up if merge possible -> Ban move in direction: Up if left column locked -> Try move in direction: Up if produces a left merge -> Ban move in direction: Down if left column locked,2796,1076,744,2496,816,3596,792,1024,784,1660,1468
Ban move in direction: Up if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Up if produces a left merge -> Ban move in direction: Down if left column locked,944,896,640,2152,1392,1004,1676,2432,1056,1648,1564
Try move in direction: Up if produces a left merge -> Try move in direction: Up if merge possible -> Ban move in direction: Up if left column locked -> Ban move in direction: Down if left column locked,1392,1420,4552,2524,4104,1096,2908,1760,1712,3856,812
Try move in direction: Up if merge possible -> Try move in direction: Up if produces a left merge -> Ban move in direction: Up if left column locked -> Ban move in direction: Down if left column locked,1036,4284,1552,4060,2172,3400,3644,772,7320,2764,2320
Ban move in direction: Up if left column locked -> Try move in direction: Up if produces a left merge -> Try move in direction: Up if merge possible -> Ban move in direction: Down if left column locked,796,1052,1152,2512,704,3520,1512,716,2280,1472,1588
Try move in direction: Up if produces a left merge -> Ban move in direction: Up if left column locked -> Try move in direction: Up if merge possible -> Ban move in direction: Down if left column locked,3980,1740,6476,1708,2620,3724,896,6412,1448,1564,3296
Try move in direction: Up if produces a left merge -> Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible -> Ban move in direction: Up if left column locked,476,3384,1628,5132,1028,2384,2608,3536,3392,2892,1628
Ban move in direction: Down if left column locked -> Try move in direction: Up if produces a left merge -> Try move in direction: Up if merge possible -> Ban move in direction: Up if left column locked,3380,3244,2480,5508,624,4616,1916,4060,784,2180,1548
Try move in direction: Up if merge possible -> Try move in direction: Up if produces a left merge -> Ban move in direction: Down if left column locked -> Ban move in direction: Up if left column locked,1596,5720,1912,620,3340,2908,3436,1868,1820,4284,2800
Try move in direction: Up if produces a left merge -> Try move in direction: Up if merge possible -> Ban move in direction: Down if left column locked -> Ban move in direction: Up if left column locked,2672,1516,4296,3224,3340,968,2488,2396,484,2584,3336
Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Up if produces a left merge -> Ban move in direction: Up if left column locked,3728,1768,1792,2892,1008,1516,2496,3608,1676,1740,1228
Try move in direction: Up if merge possible -> Ban move in direction: Down if left column locked -> Try move in direction: Up if produces a left merge -> Ban move in direction: Up if left column locked,2492,1092,1512,3516,1100,2904,1296,1868,1440,2252,3512
Try move in direction: Up if merge possible -> Ban move in direction: Down if left column locked -> Ban move in direction: Up if left column locked -> Try move in direction: Up if produces a left merge,3032,1896,1996,1928,2988,2060,4124,2328,1916,2616,1684
Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible -> Ban move in direction: Up if left column locked -> Try move in direction: Up if produces a left merge,2512,1420,4224,5292,1896,1660,1852,2860,1488,6540,1224
Ban move in direction: Up if left column locked -> Try move in direction: Up if merge possible -> Ban move in direction: Down if left column locked -> Try move in direction: Up if produces a left merge,1696,1880,1024,1116,1224,924,416,1852,988,3456,1104
Try move in direction: Up if merge possible -> Ban move in direction: Up if left column locked -> Ban move in direction: Down if left column locked -> Try move in direction: Up if produces a left merge,1364,2028,1840,1100,1668,2996,1740,1628,3180,3712,2044
Ban move in direction: Down if left column locked -> Ban move in direction: Up if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Up if produces a left merge,2236,476,3184,1424,1088,2396,876,1864,988,724,1632
Ban move in direction: Up if left column locked -> Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Up if produces a left merge,1364,480,720,2476,1424,2540,1024,1504,1564,860,3260
Try move in direction: Down if produces a left merge -> Ban move in direction: Up if left column locked -> Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible,3452,2236,2844,6440,2536,2892,3340,4284,3180,3580,7708
Ban move in direction: Up if left column locked -> Try move in direction: Down if produces a left merge -> Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible,3200,3480,7096,7928,1776,1504,5848,3564,2012,3468,1340
Ban move in direction: Down if left column locked -> Try move in direction: Down if produces a left merge -> Ban move in direction: Up if left column locked -> Try move in direction: Up if merge possible,1864,3136,5980,3640,5552,1752,3324,1676,2236,1416,3500
Try move in direction: Down if produces a left merge -> Ban move in direction: Down if left column locked -> Ban move in direction: Up if left column locked -> Try move in direction: Up if merge possible,5816,1960,3656,1536,4700,536,5708,6560,1064,1596,3560
Ban move in direction: Up if left column locked -> Ban move in direction: Down if left column locked -> Try move in direction: Down if produces a left merge -> Try move in direction: Up if merge possible,556,2364,2524,1064,1916,2468,3652,2892,4296,3900,3448
Ban move in direction: Down if left column locked -> Ban move in direction: Up if left column locked -> Try move in direction: Down if produces a left merge -> Try move in direction: Up if merge possible,3500,3176,2616,3624,2892,7176,10700,2184,1848,1864,6496
Try move in direction: Up if merge possible -> Ban move in direction: Up if left column locked -> Try move in direction: Down if produces a left merge -> Ban move in direction: Down if left column locked,688,516,636,1884,1560,1228,832,592,1664,3500,452
Ban move in direction: Up if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Down if produces a left merge -> Ban move in direction: Down if left column locked,1148,796,556,1656,2592,2864,1052,844,1236,1536,1820
Try move in direction: Down if produces a left merge -> Try move in direction: Up if merge possible -> Ban move in direction: Up if left column locked -> Ban move in direction: Down if left column locked,2888,1624,3404,1512,4360,6172,2540,4104,2056,6744,3340
Try move in direction: Up if merge possible -> Try move in direction: Down if produces a left merge -> Ban move in direction: Up if left column locked -> Ban move in direction: Down if left column locked,1024,2140,308,864,844,2732,300,2244,1596,572,1184
Ban move in direction: Up if left column locked -> Try move in direction: Down if produces a left merge -> Try move in direction: Up if merge possible -> Ban move in direction: Down if left column locked,1076,2620,3816,7704,2120,5592,3172,908,3212,2812,1752
Try move in direction: Down if produces a left merge -> Ban move in direction: Up if left column locked -> Try move in direction: Up if merge possible -> Ban move in direction: Down if left column locked,3468,1308,3352,7448,736,1420,1880,3312,1172,5492,4476
Try move in direction: Down if produces a left merge -> Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible -> Ban move in direction: Up if left column locked,624,2516,1680,2592,1532,3964,736,3608,656,1960,4268
Ban move in direction: Down if left column locked -> Try move in direction: Down if produces a left merge -> Try move in direction: Up if merge possible -> Ban move in direction: Up if left column locked,2152,560,1772,2072,1024,2664,1384,1704,6444,2536,804
Try move in direction: Up if merge possible -> Try move in direction: Down if produces a left merge -> Ban move in direction: Down if left column locked -> Ban move in direction: Up if left column locked,3232,1036,2492,1392,1424,308,976,736,2188,1596,1960
Try move in direction: Down if produces a left merge -> Try move in direction: Up if merge possible -> Ban move in direction: Down if left column locked -> Ban move in direction: Up if left column locked,5876,6448,1880,1864,4452,3564,2876,2184,1592,3800,3072
Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Down if produces a left merge -> Ban move in direction: Up if left column locked,1272,1820,924,1088,1288,2028,1836,1292,1180,2512,1648
Try move in direction: Up if merge possible -> Ban move in direction: Down if left column locked -> Try move in direction: Down if produces a left merge -> Ban move in direction: Up if left column locked,1296,1032,1148,3004,1152,356,1712,1848,1788,1040,488
Try move in direction: Up if merge possible -> Ban move in direction: Down if left column locked -> Ban move in direction: Up if left column locked -> Try move in direction: Down if produces a left merge,1788,1372,1044,868,592,952,656,1812,1396,1836,2796
Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible -> Ban move in direction: Up if left column locked -> Try move in direction: Down if produces a left merge,1180,1008,1440,1836,640,1564,992,1452,1436,1500,1020
Ban move in direction: Up if left column locked -> Try move in direction: Up if merge possible -> Ban move in direction: Down if left column locked -> Try move in direction: Down if produces a left merge,1364,608,2128,948,2060,1168,2460,2136,2188,996,1704
Try move in direction: Up if merge possible -> Ban move in direction: Up if left column locked -> Ban move in direction: Down if left column locked -> Try move in direction: Down if produces a left merge,1424,996,1184,764,1756,832,1324,996,532,920,748
Ban move in direction: Down if left column locked -> Ban move in direction: Up if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Down if produces a left merge,1924,2928,1164,1460,480,1228,556,800,1408,736,2316
Ban move in direction: Up if left column locked -> Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Down if produces a left merge,864,388,2200,1536,1460,1084,1320,456,2496,864,1360
Try move in direction: Left if produces a left merge -> Ban move in direction: Up if left column locked -> Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible,5324,940,2956,2576,2216,1532,1120,2668,860,3100,1680
Ban move in direction: Up if left column locked -> Try move in direction: Left if produces a left merge -> Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible,1436,1532,3128,3400,2608,1180,1780,3020,1932,2924,1820
Ban move in direction: Down if left column locked -> Try move in direction: Left if produces a left merge -> Ban move in direction: Up if left column locked -> Try move in direction: Up if merge possible,2568,1560,1016,1912,1068,776,704,1228,1648,2488,2240
Try move in direction: Left if produces a left merge -> Ban move in direction: Down if left column locked -> Ban move in direction: Up if left column locked -> Try move in direction: Up if merge possible,1724,2236,2668,3180,5692,2428,1444,2268,1824,6988,1760
Ban move in direction: Up if left column locked -> Ban move in direction: Down if left column locked -> Try move in direction: Left if produces a left merge -> Try move in direction: Up if merge possible,3872,2584,1504,1948,5580,1768,1172,1068,2800,6496,1084
Ban move in direction: Down if left column locked -> Ban move in direction: Up if left column locked -> Try move in direction: Left if produces a left merge -> Try move in direction: Up if merge possible,1176,3792,2992,6832,1980,1280,4764,5800,5768,1928,3264
